customer_id,customer_type,regions,building_size_m2,occupants,energy_cost_brl,Cost per square meter,Cost per occupant,People per square meter,Categorize building size,,,434370.14
CUSTOMER_2811,residential,Northeast,24,3,95.52,3.98,31.84,0.13,Small,,,
CUSTOMER_2812,residential,North,45,1,55.76,1.24,55.76,0.02,Small,,,
CUSTOMER_2813,commercial,North,24,1,67.84,2.83,67.84,0.04,Small,,,
CUSTOMER_2814,residential,Midwest,17,3,53.02,3.12,17.67,0.18,Small,,,
CUSTOMER_2815,residential,Northeast,17,1,88.22,5.19,88.22,0.06,Small,,,
CUSTOMER_2816,commercial,Midwest,17,1,84.35,4.96,84.35,0.06,Small,,,
CUSTOMER_2817,residential,Northeast,45,3,85.62,1.90,28.54,0.07,Small,,,
CUSTOMER_2818,residential,South,77,1,71.72,0.93,71.72,0.01,Large,,,
CUSTOMER_2819,residential,South,45,4,115.28,2.56,28.82,0.09,Small,,,
CUSTOMER_2820,residential,Midwest,45,4,143.34,3.19,35.84,0.09,Small,,,
CUSTOMER_2821,commercial,Northeast,17,3,94.15,5.54,31.38,0.18,Small,,,
CUSTOMER_2822,residential,Northeast,45,4,111.46,2.48,27.87,0.09,Small,,,
CUSTOMER_2823,residential,Midwest,17,3,77.5,4.56,25.83,0.18,Small,,,
CUSTOMER_2824,residential,Midwest,45,1,65.27,1.45,65.27,0.02,Small,,,
CUSTOMER_2825,residential,Midwest,77,3,61.13,0.79,20.38,0.04,Large,,,
CUSTOMER_2826,commercial,Southeast,24,1,90.21,3.76,90.21,0.04,Small,,,
CUSTOMER_2827,commercial,South,45,1,80.13,1.78,80.13,0.02,Small,,,
CUSTOMER_2828,residential,Northeast,17,1,63.6,3.74,63.60,0.06,Small,,,
CUSTOMER_2829,residential,Midwest,24,2,68.42,2.85,34.21,0.08,Small,,,
CUSTOMER_2830,residential,North,17,1,102.14,6.01,102.14,0.06,Small,,,
CUSTOMER_2831,residential,Northeast,24,3,96.08,4.00,32.03,0.13,Small,,,
CUSTOMER_2832,commercial,Midwest,24,3,97.69,4.07,32.56,0.13,Small,,,
CUSTOMER_2833,residential,Northeast,24,3,76.12,3.17,25.37,0.13,Small,,,
CUSTOMER_2834,residential,Southeast,45,2,84.53,1.88,42.27,0.04,Small,,,
CUSTOMER_2835,residential,Northeast,24,2,71.85,2.99,35.93,0.08,Small,,,
CUSTOMER_2836,commercial,Midwest,45,3,56.49,1.26,18.83,0.07,Small,,,
CUSTOMER_2837,commercial,Midwest,77,3,73.09,0.95,24.36,0.04,Large,,,
CUSTOMER_2838,residential,Midwest,45,4,136.42,3.03,34.11,0.09,Small,,,
CUSTOMER_2839,commercial,Northeast,24,2,67.24,2.80,33.62,0.08,Small,,,
CUSTOMER_2840,residential,Southeast,24,3,96.04,4.00,32.01,0.13,Small,,,
CUSTOMER_2841,residential,Midwest,52,1,60.26,1.16,60.26,0.02,Large,,,
CUSTOMER_2842,commercial,Midwest,45,1,71.35,1.59,71.35,0.02,Small,,,
CUSTOMER_2843,commercial,North,45,3,58.91,1.31,19.64,0.07,Small,,,
CUSTOMER_2844,commercial,Midwest,17,1,73.29,4.31,73.29,0.06,Small,,,
CUSTOMER_2845,residential,Southeast,45,4,106.03,2.36,26.51,0.09,Small,,,
CUSTOMER_2846,residential,Midwest,24,3,66.5,2.77,22.17,0.13,Small,,,
CUSTOMER_2847,commercial,Southeast,77,2,73.08,0.95,36.54,0.03,Large,,,
CUSTOMER_2848,residential,Midwest,52,3,77.05,1.48,25.68,0.06,Large,,,
CUSTOMER_2849,residential,North,17,2,80.42,4.73,40.21,0.12,Small,,,
CUSTOMER_2850,residential,North,45,4,118.93,2.64,29.73,0.09,Small,,,
CUSTOMER_2851,commercial,Northeast,24,1,79.36,3.31,79.36,0.04,Small,,,
CUSTOMER_2852,residential,Midwest,45,1,78.64,1.75,78.64,0.02,Small,,,
CUSTOMER_2853,residential,Midwest,52,1,68.74,1.32,68.74,0.02,Large,,,
CUSTOMER_2854,commercial,Northeast,45,4,149.36,3.32,37.34,0.09,Small,,,
CUSTOMER_2855,residential,Midwest,24,3,80.52,3.36,26.84,0.13,Small,,,
CUSTOMER_2856,residential,Midwest,24,2,69.56,2.90,34.78,0.08,Small,,,
CUSTOMER_2857,residential,Midwest,52,2,101.15,1.95,50.58,0.04,Large,,,
CUSTOMER_2858,residential,Northeast,45,4,150.18,3.34,37.55,0.09,Small,,,
CUSTOMER_2859,residential,North,45,4,157.72,3.50,39.43,0.09,Small,,,
CUSTOMER_2860,residential,Northeast,24,1,88.05,3.67,88.05,0.04,Small,,,
CUSTOMER_2861,commercial,North,24,1,71.92,3.00,71.92,0.04,Small,,,
CUSTOMER_2862,residential,Northeast,77,4,119.25,1.55,29.81,0.05,Large,,,
CUSTOMER_2863,commercial,North,45,2,86.56,1.92,43.28,0.04,Small,,,
CUSTOMER_2864,residential,Midwest,45,3,102.86,2.29,34.29,0.07,Small,,,
CUSTOMER_2865,residential,Northeast,45,4,138.21,3.07,34.55,0.09,Small,,,
CUSTOMER_2866,residential,South,45,1,97.77,2.17,97.77,0.02,Small,,,
CUSTOMER_2867,residential,Northeast,24,3,69.4,2.89,23.13,0.13,Small,,,
CUSTOMER_2868,commercial,Northeast,24,1,73.4,3.06,73.40,0.04,Small,,,
CUSTOMER_2869,residential,Northeast,45,1,99.04,2.20,99.04,0.02,Small,,,
CUSTOMER_2870,residential,North,45,3,91.37,2.03,30.46,0.07,Small,,,
CUSTOMER_2871,commercial,Southeast,45,3,102.9,2.29,34.30,0.07,Small,,,
CUSTOMER_2872,commercial,North,52,3,92.28,1.77,30.76,0.06,Large,,,
CUSTOMER_2873,commercial,South,24,3,75.53,3.15,25.18,0.13,Small,,,
CUSTOMER_2874,residential,Southeast,17,2,79.77,4.69,39.89,0.12,Small,,,
CUSTOMER_2875,commercial,Midwest,77,2,98.74,1.28,49.37,0.03,Large,,,
CUSTOMER_2876,residential,Midwest,45,1,80.83,1.80,80.83,0.02,Small,,,
CUSTOMER_2877,residential,Midwest,45,1,65.61,1.46,65.61,0.02,Small,,,
CUSTOMER_2878,residential,Northeast,45,4,127.74,2.84,31.94,0.09,Small,,,
CUSTOMER_2879,residential,Midwest,45,1,79.01,1.76,79.01,0.02,Small,,,
CUSTOMER_2880,residential,North,24,2,57.47,2.39,28.74,0.08,Small,,,
CUSTOMER_2881,residential,North,45,4,144.63,3.21,36.16,0.09,Small,,,
CUSTOMER_2882,commercial,Midwest,52,4,109.85,2.11,27.46,0.08,Large,,,
CUSTOMER_2883,residential,Midwest,45,3,73.29,1.63,24.43,0.07,Small,,,
CUSTOMER_2884,residential,Southeast,45,4,147.96,3.29,36.99,0.09,Small,,,
CUSTOMER_2885,residential,North,17,1,76.51,4.50,76.51,0.06,Small,,,
CUSTOMER_2886,commercial,Southeast,17,2,95.74,5.63,47.87,0.12,Small,,,
CUSTOMER_2887,residential,Northeast,24,1,70.06,2.92,70.06,0.04,Small,,,
CUSTOMER_2888,residential,Northeast,24,2,101.67,4.24,50.84,0.08,Small,,,
CUSTOMER_2889,commercial,Northeast,77,3,63.26,0.82,21.09,0.04,Large,,,
CUSTOMER_2890,commercial,Midwest,45,2,54.46,1.21,27.23,0.04,Small,,,
CUSTOMER_2891,residential,Northeast,45,3,97.3,2.16,32.43,0.07,Small,,,
CUSTOMER_2892,commercial,Midwest,45,1,91.13,2.03,91.13,0.02,Small,,,
CUSTOMER_2893,commercial,Southeast,24,3,64.41,2.68,21.47,0.13,Small,,,
CUSTOMER_2894,commercial,Midwest,77,4,157.83,2.05,39.46,0.05,Large,,,
CUSTOMER_2895,residential,Midwest,24,2,78.29,3.26,39.15,0.08,Small,,,
CUSTOMER_2896,commercial,Southeast,17,1,101.34,5.96,101.34,0.06,Small,,,
CUSTOMER_2897,residential,Midwest,45,1,78.43,1.74,78.43,0.02,Small,,,
CUSTOMER_2898,residential,Midwest,52,2,76.73,1.48,38.37,0.04,Large,,,
CUSTOMER_2899,residential,Northeast,52,4,128.48,2.47,32.12,0.08,Large,,,
CUSTOMER_2900,residential,Southeast,17,3,69.7,4.10,23.23,0.18,Small,,,
CUSTOMER_2901,residential,Midwest,52,2,79.91,1.54,39.96,0.04,Large,,,
CUSTOMER_2902,commercial,Northeast,24,3,75.74,3.16,25.25,0.13,Small,,,
CUSTOMER_2903,residential,Northeast,17,3,54.39,3.20,18.13,0.18,Small,,,
CUSTOMER_2904,residential,Southeast,52,1,65.87,1.27,65.87,0.02,Large,,,
CUSTOMER_2905,residential,North,52,4,115.54,2.22,28.89,0.08,Large,,,
CUSTOMER_2906,residential,South,45,3,97.04,2.16,32.35,0.07,Small,,,
CUSTOMER_2907,commercial,North,45,4,136.68,3.04,34.17,0.09,Small,,,
CUSTOMER_2908,residential,Midwest,52,1,91.72,1.76,91.72,0.02,Large,,,
CUSTOMER_2909,residential,Northeast,45,2,101.63,2.26,50.82,0.04,Small,,,
CUSTOMER_2910,residential,Midwest,52,2,85.57,1.65,42.79,0.04,Large,,,
CUSTOMER_2911,residential,Southeast,45,1,102.96,2.29,102.96,0.02,Small,,,
CUSTOMER_2912,residential,Midwest,77,1,68.51,0.89,68.51,0.01,Large,,,
CUSTOMER_2913,commercial,Midwest,77,3,62.06,0.81,20.69,0.04,Large,,,
CUSTOMER_2914,commercial,North,17,1,73.21,4.31,73.21,0.06,Small,,,
CUSTOMER_2915,residential,North,52,2,76.68,1.47,38.34,0.04,Large,,,
CUSTOMER_2916,commercial,Northeast,45,4,152.93,3.40,38.23,0.09,Small,,,
CUSTOMER_2917,commercial,Midwest,24,1,81.25,3.39,81.25,0.04,Small,,,
CUSTOMER_2918,commercial,North,45,1,67.5,1.50,67.50,0.02,Small,,,
CUSTOMER_2919,residential,North,17,1,90.63,5.33,90.63,0.06,Small,,,
CUSTOMER_2920,residential,Midwest,45,3,78.47,1.74,26.16,0.07,Small,,,
CUSTOMER_2921,residential,Midwest,52,1,60.83,1.17,60.83,0.02,Large,,,
CUSTOMER_2922,commercial,Midwest,24,3,82.12,3.42,27.37,0.13,Small,,,
CUSTOMER_2923,commercial,Northeast,45,3,99.3,2.21,33.10,0.07,Small,,,
CUSTOMER_2924,residential,North,77,1,95.77,1.24,95.77,0.01,Large,,,
CUSTOMER_2925,residential,South,45,4,136.02,3.02,34.01,0.09,Small,,,
CUSTOMER_2926,commercial,Northeast,24,3,71.86,2.99,23.95,0.13,Small,,,
CUSTOMER_2927,commercial,Southeast,45,1,56.97,1.27,56.97,0.02,Small,,,
CUSTOMER_2928,commercial,Southeast,45,2,76.62,1.70,38.31,0.04,Small,,,
CUSTOMER_2929,commercial,Midwest,45,4,145.08,3.22,36.27,0.09,Small,,,
CUSTOMER_2930,residential,Northeast,52,2,71,1.37,35.50,0.04,Large,,,
CUSTOMER_2931,residential,Southeast,45,3,64.59,1.44,21.53,0.07,Small,,,
CUSTOMER_2932,commercial,Midwest,52,2,100.33,1.93,50.17,0.04,Large,,,
CUSTOMER_2933,residential,Midwest,45,1,94.69,2.10,94.69,0.02,Small,,,
CUSTOMER_2934,residential,Northeast,24,3,85.28,3.55,28.43,0.13,Small,,,
CUSTOMER_2935,commercial,Northeast,45,1,59.52,1.32,59.52,0.02,Small,,,
CUSTOMER_2936,residential,North,45,4,111.8,2.48,27.95,0.09,Small,,,
CUSTOMER_2937,commercial,Midwest,45,3,57.8,1.28,19.27,0.07,Small,,,
CUSTOMER_2938,residential,Midwest,17,3,84.15,4.95,28.05,0.18,Small,,,
CUSTOMER_2939,commercial,Northeast,24,3,58.43,2.43,19.48,0.13,Small,,,
CUSTOMER_2940,residential,Midwest,24,3,95.77,3.99,31.92,0.13,Small,,,
CUSTOMER_2941,residential,Northeast,24,2,103.49,4.31,51.75,0.08,Small,,,
CUSTOMER_2942,residential,Midwest,45,2,71.31,1.58,35.66,0.04,Small,,,
CUSTOMER_2943,residential,South,17,2,75.8,4.46,37.90,0.12,Small,,,
CUSTOMER_2944,commercial,Northeast,45,3,89.04,1.98,29.68,0.07,Small,,,
CUSTOMER_2945,commercial,Northeast,24,2,100.62,4.19,50.31,0.08,Small,,,
CUSTOMER_2946,residential,North,24,3,98.41,4.10,32.80,0.13,Small,,,
CUSTOMER_2947,residential,Midwest,45,4,107.02,2.38,26.76,0.09,Small,,,
CUSTOMER_2948,residential,Midwest,24,2,61.18,2.55,30.59,0.08,Small,,,
CUSTOMER_2949,residential,South,52,3,91.25,1.75,30.42,0.06,Large,,,
CUSTOMER_2950,commercial,Northeast,17,2,87.87,5.17,43.94,0.12,Small,,,
CUSTOMER_2951,commercial,South,45,2,59.34,1.32,29.67,0.04,Small,,,
CUSTOMER_2952,commercial,North,52,2,78.28,1.51,39.14,0.04,Large,,,
CUSTOMER_2953,commercial,Midwest,45,3,92.59,2.06,30.86,0.07,Small,,,
CUSTOMER_2954,residential,North,24,3,63.73,2.66,21.24,0.13,Small,,,
CUSTOMER_2955,commercial,Southeast,45,2,97.24,2.16,48.62,0.04,Small,,,
CUSTOMER_2956,commercial,Midwest,45,4,106.76,2.37,26.69,0.09,Small,,,
CUSTOMER_2957,commercial,Midwest,77,4,146.73,1.91,36.68,0.05,Large,,,
CUSTOMER_2958,commercial,Southeast,52,3,84.12,1.62,28.04,0.06,Large,,,
CUSTOMER_2959,residential,Northeast,24,1,68.69,2.86,68.69,0.04,Small,,,
CUSTOMER_2960,commercial,North,77,2,89.52,1.16,44.76,0.03,Large,,,
CUSTOMER_2961,residential,Southeast,17,2,92.67,5.45,46.34,0.12,Small,,,
CUSTOMER_2962,residential,Northeast,17,1,100.46,5.91,100.46,0.06,Small,,,
CUSTOMER_2963,residential,North,52,3,71.39,1.37,23.80,0.06,Large,,,
CUSTOMER_2964,commercial,Midwest,24,3,87.73,3.66,29.24,0.13,Small,,,
CUSTOMER_2965,commercial,Midwest,17,3,83.44,4.91,27.81,0.18,Small,,,
CUSTOMER_2966,commercial,North,24,2,79.47,3.31,39.74,0.08,Small,,,
CUSTOMER_2967,commercial,Northeast,45,2,98.22,2.18,49.11,0.04,Small,,,
CUSTOMER_2968,residential,North,45,2,52.66,1.17,26.33,0.04,Small,,,
CUSTOMER_2969,commercial,Midwest,45,4,119.32,2.65,29.83,0.09,Small,,,
CUSTOMER_2970,residential,Southeast,24,2,80.14,3.34,40.07,0.08,Small,,,
CUSTOMER_2971,residential,South,45,4,113.63,2.53,28.41,0.09,Small,,,
CUSTOMER_2972,residential,Midwest,77,2,99.12,1.29,49.56,0.03,Large,,,
CUSTOMER_2973,commercial,Northeast,52,3,85.75,1.65,28.58,0.06,Large,,,
CUSTOMER_2974,commercial,South,24,1,77.04,3.21,77.04,0.04,Small,,,
CUSTOMER_2975,residential,Midwest,77,4,148.51,1.93,37.13,0.05,Large,,,
CUSTOMER_2976,residential,Northeast,45,3,75.65,1.68,25.22,0.07,Small,,,
CUSTOMER_2977,commercial,South,17,3,81.19,4.78,27.06,0.18,Small,,,
CUSTOMER_2978,residential,Midwest,17,2,52.64,3.10,26.32,0.12,Small,,,
CUSTOMER_2979,commercial,Midwest,24,1,71.28,2.97,71.28,0.04,Small,,,
CUSTOMER_2980,commercial,Midwest,45,1,59.63,1.33,59.63,0.02,Small,,,
CUSTOMER_2981,residential,Northeast,24,3,87.92,3.66,29.31,0.13,Small,,,
CUSTOMER_2982,residential,Northeast,45,1,77.1,1.71,77.10,0.02,Small,,,
CUSTOMER_2983,commercial,Midwest,17,3,68,4.00,22.67,0.18,Small,,,
CUSTOMER_2984,commercial,Northeast,77,3,76.52,0.99,25.51,0.04,Large,,,
CUSTOMER_2985,residential,Midwest,24,3,63.26,2.64,21.09,0.13,Small,,,
CUSTOMER_2986,commercial,Midwest,77,3,100,1.30,33.33,0.04,Large,,,
CUSTOMER_2987,residential,Midwest,77,2,55.27,0.72,27.64,0.03,Large,,,
CUSTOMER_2988,residential,Midwest,17,1,96.94,5.70,96.94,0.06,Small,,,
CUSTOMER_2989,commercial,Midwest,45,2,78.76,1.75,39.38,0.04,Small,,,
CUSTOMER_2990,commercial,Southeast,17,2,84.28,4.96,42.14,0.12,Small,,,
CUSTOMER_2991,residential,Midwest,77,4,120.45,1.56,30.11,0.05,Large,,,
CUSTOMER_2992,commercial,Northeast,45,4,156.84,3.49,39.21,0.09,Small,,,
CUSTOMER_2993,residential,Northeast,17,2,66.97,3.94,33.49,0.12,Small,,,
CUSTOMER_2994,residential,Northeast,17,3,82.74,4.87,27.58,0.18,Small,,,
CUSTOMER_2995,residential,North,24,3,103.51,4.31,34.50,0.13,Small,,,
CUSTOMER_2996,commercial,Northeast,77,2,97.74,1.27,48.87,0.03,Large,,,
CUSTOMER_2997,residential,Northeast,45,2,80.04,1.78,40.02,0.04,Small,,,
CUSTOMER_2998,residential,Midwest,52,1,103.36,1.99,103.36,0.02,Large,,,
CUSTOMER_2999,residential,South,24,2,88.52,3.69,44.26,0.08,Small,,,
CUSTOMER_3000,commercial,North,17,3,63.22,3.72,21.07,0.18,Small,,,
CUSTOMER_3001,commercial,Midwest,77,2,73.33,0.95,36.67,0.03,Large,,,
CUSTOMER_3002,commercial,Midwest,17,1,69.68,4.10,69.68,0.06,Small,,,
CUSTOMER_3003,residential,North,77,1,70.17,0.91,70.17,0.01,Large,,,
CUSTOMER_3004,residential,South,24,2,91.55,3.81,45.78,0.08,Small,,,
CUSTOMER_3005,residential,Midwest,17,1,82.5,4.85,82.50,0.06,Small,,,
CUSTOMER_3006,commercial,Northeast,45,4,105.95,2.35,26.49,0.09,Small,,,
CUSTOMER_3007,commercial,Midwest,77,4,151.95,1.97,37.99,0.05,Large,,,
CUSTOMER_3008,residential,Northeast,77,1,67.74,0.88,67.74,0.01,Large,,,
CUSTOMER_3009,commercial,Midwest,24,3,103.7,4.32,34.57,0.13,Small,,,
CUSTOMER_3010,residential,North,24,1,101.5,4.23,101.50,0.04,Small,,,
CUSTOMER_3011,residential,Southeast,45,1,100.8,2.24,100.80,0.02,Small,,,
CUSTOMER_3012,residential,Midwest,45,2,94.15,2.09,47.08,0.04,Small,,,
CUSTOMER_3013,residential,Midwest,45,3,63.83,1.42,21.28,0.07,Small,,,
CUSTOMER_3014,residential,Northeast,24,1,79.85,3.33,79.85,0.04,Small,,,
CUSTOMER_3015,residential,Midwest,77,2,64.02,0.83,32.01,0.03,Large,,,
CUSTOMER_3016,residential,Midwest,45,2,65.83,1.46,32.92,0.04,Small,,,
CUSTOMER_3017,commercial,Midwest,52,2,83.87,1.61,41.94,0.04,Large,,,
CUSTOMER_3018,residential,Midwest,45,4,106.1,2.36,26.53,0.09,Small,,,
CUSTOMER_3019,residential,Midwest,45,2,102.28,2.27,51.14,0.04,Small,,,
CUSTOMER_3020,commercial,Southeast,77,2,99.67,1.29,49.84,0.03,Large,,,
CUSTOMER_3021,residential,Midwest,45,4,124.73,2.77,31.18,0.09,Small,,,
CUSTOMER_3022,residential,Southeast,52,4,132.11,2.54,33.03,0.08,Large,,,
CUSTOMER_3023,commercial,Southeast,77,2,76.44,0.99,38.22,0.03,Large,,,
CUSTOMER_3024,residential,Midwest,45,1,97.8,2.17,97.80,0.02,Small,,,
CUSTOMER_3025,residential,Northeast,45,3,87.86,1.95,29.29,0.07,Small,,,
CUSTOMER_3026,residential,Midwest,17,3,66.78,3.93,22.26,0.18,Small,,,
CUSTOMER_3027,commercial,Southeast,17,2,75.45,4.44,37.73,0.12,Small,,,
CUSTOMER_3028,residential,Northeast,24,2,74.53,3.11,37.27,0.08,Small,,,
CUSTOMER_3029,commercial,Midwest,24,3,101.76,4.24,33.92,0.13,Small,,,
CUSTOMER_3030,residential,Southeast,24,1,61.5,2.56,61.50,0.04,Small,,,
CUSTOMER_3031,residential,Northeast,24,2,57.1,2.38,28.55,0.08,Small,,,
CUSTOMER_3032,residential,Midwest,24,3,97.72,4.07,32.57,0.13,Small,,,
CUSTOMER_3033,commercial,Northeast,45,3,98.54,2.19,32.85,0.07,Small,,,
CUSTOMER_3034,residential,North,17,2,97.26,5.72,48.63,0.12,Small,,,
CUSTOMER_3035,residential,Midwest,17,3,78.74,4.63,26.25,0.18,Small,,,
CUSTOMER_3036,residential,North,45,1,86.38,1.92,86.38,0.02,Small,,,
CUSTOMER_3037,residential,Northeast,45,4,134.74,2.99,33.69,0.09,Small,,,
CUSTOMER_3038,commercial,Southeast,45,4,107.67,2.39,26.92,0.09,Small,,,
CUSTOMER_3039,residential,Northeast,45,3,83.1,1.85,27.70,0.07,Small,,,
CUSTOMER_3040,residential,South,52,2,53.2,1.02,26.60,0.04,Large,,,
CUSTOMER_3041,residential,South,45,4,121.67,2.70,30.42,0.09,Small,,,
CUSTOMER_3042,commercial,Northeast,45,2,100.37,2.23,50.19,0.04,Small,,,
CUSTOMER_3043,residential,North,77,3,68.11,0.88,22.70,0.04,Large,,,
CUSTOMER_3044,residential,Midwest,52,3,100.76,1.94,33.59,0.06,Large,,,
CUSTOMER_3045,commercial,Midwest,45,2,65.34,1.45,32.67,0.04,Small,,,
CUSTOMER_3046,commercial,North,45,1,68.65,1.53,68.65,0.02,Small,,,
CUSTOMER_3047,residential,Midwest,24,3,84.77,3.53,28.26,0.13,Small,,,
CUSTOMER_3048,residential,North,45,1,91.61,2.04,91.61,0.02,Small,,,
CUSTOMER_3049,residential,Southeast,77,1,78.25,1.02,78.25,0.01,Large,,,
CUSTOMER_3050,residential,North,45,2,97.8,2.17,48.90,0.04,Small,,,
CUSTOMER_3051,residential,North,77,2,54.57,0.71,27.29,0.03,Large,,,
CUSTOMER_3052,residential,Northeast,45,2,99.85,2.22,49.93,0.04,Small,,,
CUSTOMER_3053,residential,South,77,1,62.58,0.81,62.58,0.01,Large,,,
CUSTOMER_3054,residential,Midwest,45,4,152.33,3.39,38.08,0.09,Small,,,
CUSTOMER_3055,commercial,Southeast,17,2,73.08,4.30,36.54,0.12,Small,,,
CUSTOMER_3056,commercial,Northeast,45,4,149.5,3.32,37.38,0.09,Small,,,
CUSTOMER_3057,residential,Northeast,24,2,86.99,3.62,43.50,0.08,Small,,,
CUSTOMER_3058,residential,Northeast,17,1,61.53,3.62,61.53,0.06,Small,,,
CUSTOMER_3059,residential,Midwest,52,4,154.18,2.97,38.55,0.08,Large,,,
CUSTOMER_3060,commercial,Midwest,24,1,65.11,2.71,65.11,0.04,Small,,,
CUSTOMER_3061,residential,Midwest,45,4,117.24,2.61,29.31,0.09,Small,,,
CUSTOMER_3062,residential,Northeast,24,1,94.31,3.93,94.31,0.04,Small,,,
CUSTOMER_3063,residential,South,24,1,57.94,2.41,57.94,0.04,Small,,,
CUSTOMER_3064,residential,Northeast,77,3,63.9,0.83,21.30,0.04,Large,,,
CUSTOMER_3065,residential,South,24,2,78.36,3.27,39.18,0.08,Small,,,
CUSTOMER_3066,residential,North,45,3,95.14,2.11,31.71,0.07,Small,,,
CUSTOMER_3067,residential,Midwest,45,1,60.07,1.33,60.07,0.02,Small,,,
CUSTOMER_3068,commercial,Northeast,45,1,80.62,1.79,80.62,0.02,Small,,,
CUSTOMER_3069,residential,Midwest,77,4,142.84,1.86,35.71,0.05,Large,,,
CUSTOMER_3070,commercial,Midwest,45,1,96.69,2.15,96.69,0.02,Small,,,
CUSTOMER_3071,commercial,Midwest,45,1,100.54,2.23,100.54,0.02,Small,,,
CUSTOMER_3072,residential,Midwest,52,1,92.79,1.78,92.79,0.02,Large,,,
CUSTOMER_3073,residential,Midwest,24,2,86.02,3.58,43.01,0.08,Small,,,
CUSTOMER_3074,residential,Midwest,45,3,74.77,1.66,24.92,0.07,Small,,,
CUSTOMER_3075,residential,Southeast,77,3,58.26,0.76,19.42,0.04,Large,,,
CUSTOMER_3076,commercial,Northeast,45,2,88.95,1.98,44.48,0.04,Small,,,
CUSTOMER_3077,commercial,Midwest,52,2,103.48,1.99,51.74,0.04,Large,,,
CUSTOMER_3078,residential,Midwest,45,2,90.33,2.01,45.17,0.04,Small,,,
CUSTOMER_3079,residential,Northeast,52,3,53.36,1.03,17.79,0.06,Large,,,
CUSTOMER_3080,commercial,Midwest,77,3,77.98,1.01,25.99,0.04,Large,,,
CUSTOMER_3081,commercial,Northeast,24,1,84.06,3.50,84.06,0.04,Small,,,
CUSTOMER_3082,commercial,North,24,3,87.91,3.66,29.30,0.13,Small,,,
CUSTOMER_3083,residential,Northeast,45,4,143.31,3.18,35.83,0.09,Small,,,
CUSTOMER_3084,residential,North,45,3,81.16,1.80,27.05,0.07,Small,,,
CUSTOMER_3085,commercial,Midwest,24,2,63.97,2.67,31.99,0.08,Small,,,
CUSTOMER_3086,commercial,Midwest,17,3,100.88,5.93,33.63,0.18,Small,,,
CUSTOMER_3087,residential,South,24,1,88.27,3.68,88.27,0.04,Small,,,
CUSTOMER_3088,residential,Midwest,77,3,64.66,0.84,21.55,0.04,Large,,,
CUSTOMER_3089,residential,North,45,2,69.05,1.53,34.53,0.04,Small,,,
CUSTOMER_3090,residential,Southeast,45,4,154.39,3.43,38.60,0.09,Small,,,
CUSTOMER_3091,residential,Southeast,24,2,98.07,4.09,49.04,0.08,Small,,,
CUSTOMER_3092,commercial,Midwest,24,1,73.3,3.05,73.30,0.04,Small,,,
CUSTOMER_3093,residential,Midwest,24,1,54.47,2.27,54.47,0.04,Small,,,
CUSTOMER_3094,commercial,South,17,3,54.99,3.23,18.33,0.18,Small,,,
CUSTOMER_3095,residential,Midwest,77,1,67.08,0.87,67.08,0.01,Large,,,
CUSTOMER_3096,commercial,South,77,1,84.81,1.10,84.81,0.01,Large,,,
CUSTOMER_3097,commercial,North,24,2,82.5,3.44,41.25,0.08,Small,,,
CUSTOMER_3098,residential,Northeast,17,2,85.05,5.00,42.53,0.12,Small,,,
CUSTOMER_3099,residential,Midwest,24,3,89.33,3.72,29.78,0.13,Small,,,
CUSTOMER_3100,residential,Midwest,45,3,53.48,1.19,17.83,0.07,Small,,,
CUSTOMER_3101,residential,Southeast,24,3,57.9,2.41,19.30,0.13,Small,,,
CUSTOMER_3102,commercial,South,24,3,70.96,2.96,23.65,0.13,Small,,,
CUSTOMER_3103,commercial,Northeast,24,2,60.45,2.52,30.23,0.08,Small,,,
CUSTOMER_3104,residential,North,45,3,56.37,1.25,18.79,0.07,Small,,,
CUSTOMER_3105,residential,Southeast,45,3,85.41,1.90,28.47,0.07,Small,,,
CUSTOMER_3106,residential,Midwest,45,1,94.37,2.10,94.37,0.02,Small,,,
CUSTOMER_3107,commercial,Northeast,24,3,91.15,3.80,30.38,0.13,Small,,,
CUSTOMER_3108,residential,Midwest,77,4,148.64,1.93,37.16,0.05,Large,,,
CUSTOMER_3109,residential,Midwest,77,1,86.69,1.13,86.69,0.01,Large,,,
CUSTOMER_3110,residential,Midwest,24,2,90.26,3.76,45.13,0.08,Small,,,
CUSTOMER_3111,residential,Midwest,24,3,66.46,2.77,22.15,0.13,Small,,,
CUSTOMER_3112,residential,Northeast,45,1,103.49,2.30,103.49,0.02,Small,,,
CUSTOMER_3113,commercial,South,17,3,61.91,3.64,20.64,0.18,Small,,,
CUSTOMER_3114,residential,Midwest,45,1,63.51,1.41,63.51,0.02,Small,,,
CUSTOMER_3115,residential,Midwest,45,3,67.34,1.50,22.45,0.07,Small,,,
CUSTOMER_3116,commercial,Northeast,45,4,157.32,3.50,39.33,0.09,Small,,,
CUSTOMER_3117,commercial,Midwest,24,2,103.25,4.30,51.63,0.08,Small,,,
CUSTOMER_3118,residential,Northeast,45,4,147.43,3.28,36.86,0.09,Small,,,
CUSTOMER_3119,residential,Northeast,77,4,138.34,1.80,34.59,0.05,Large,,,
CUSTOMER_3120,residential,Midwest,24,2,79.21,3.30,39.61,0.08,Small,,,
CUSTOMER_3121,residential,Northeast,45,1,102.34,2.27,102.34,0.02,Small,,,
